STAROST,POSAO,BRACNO_STANJE,OBRAZOVANJE,SREDNJE_GOD_STANJE_EUR,STAMBENI_KREDIT,LICNI_KREDIT,KONTAKT,DUZINA_RAZGOVORA_SEC,BROJ_RAZGOVORA,OROCENA_STEDNJA
56,preduzetnik,u_braku,nepoznato,575,ne,ne,nepoznato,18,2,ne
48,admin.,razveden(a),nepoznato,-70,ne,ne,mobilni,243,1,ne
27,student,samac,visoko,3733,da,ne,mobilni,198,1,da
31,rukovodstvo,samac,visoko,574,da,ne,mobilni,410,2,ne
28,manuelni_poslovi,samac,srednje,43,ne,ne,nepoznato,190,1,ne
36,rukovodstvo,u_braku,visoko,428,ne,ne,nepoznato,121,1,ne
58,sluzavka,u_braku,osnevne,0,da,ne,fiksni,148,1,ne
46,admin.,u_braku,srednje,0,da,da,mobilni,239,2,ne
32,rukovodstvo,samac,visoko,474,da,ne,mobilni,90,3,ne
39,usluge,u_braku,srednje,-540,ne,ne,nepoznato,29,1,ne
35,samozaposlen,u_braku,visoko,560,da,ne,mobilni,58,1,ne
31,rukovodstvo,u_braku,visoko,325,da,ne,mobilni,1139,2,da
29,rukovodstvo,samac,visoko,437,ne,ne,mobilni,504,1,da
48,manuelni_poslovi,u_braku,osnevne,574,ne,ne,mobilni,348,1,ne
60,retired,u_braku,osnevne,0,ne,ne,fiksni,130,3,ne
74,retired,u_braku,srednje,935,ne,ne,mobilni,100,1,ne
30,usluge,u_braku,srednje,699,da,ne,nepoznato,544,1,ne
52,admin.,samac,osnevne,0,ne,ne,nepoznato,182,11,ne
24,manuelni_poslovi,u_braku,srednje,-220,da,ne,mobilni,90,1,ne
29,usluge,u_braku,srednje,11417,da,ne,nepoznato,272,2,ne
33,sluzavka,u_braku,osnevne,212,da,ne,mobilni,260,2,ne
34,manuelni_poslovi,u_braku,srednje,67,da,da,nepoznato,672,3,ne
45,admin.,razveden(a),srednje,0,ne,ne,mobilni,264,1,da
31,manuelni_poslovi,u_braku,srednje,0,ne,da,fiksni,275,2,ne
45,tehnicar,u_braku,srednje,1673,ne,ne,mobilni,76,1,ne
27,usluge,u_braku,srednje,-1202,da,ne,nepoznato,749,2,ne
30,rukovodstvo,samac,visoko,4213,ne,ne,mobilni,142,4,ne
45,manuelni_poslovi,u_braku,osnevne,0,ne,ne,mobilni,454,2,ne
57,manuelni_poslovi,u_braku,srednje,1521,da,da,mobilni,102,2,ne
34,rukovodstvo,u_braku,visoko,1310,ne,ne,fiksni,521,3,ne
40,admin.,u_braku,srednje,0,da,da,mobilni,57,1,ne
39,rukovodstvo,u_braku,visoko,399,ne,ne,mobilni,504,1,ne
46,tehnicar,u_braku,visoko,405,ne,ne,mobilni,138,3,ne
55,rukovodstvo,razveden(a),visoko,9756,da,ne,mobilni,103,2,da
25,rukovodstvo,samac,visoko,2506,ne,ne,mobilni,485,1,da
34,rukovodstvo,u_braku,visoko,697,ne,ne,mobilni,166,1,ne
37,manuelni_poslovi,u_braku,osnevne,403,da,ne,mobilni,318,2,ne
64,retired,razveden(a),visoko,890,ne,ne,mobilni,531,3,ne
45,tehnicar,razveden(a),srednje,809,da,ne,mobilni,155,2,ne
57,sluzavka,u_braku,srednje,158,da,ne,fiksni,73,1,ne
21,student,samac,nepoznato,137,da,ne,nepoznato,198,3,ne
58,sluzavka,u_braku,srednje,2705,ne,ne,fiksni,137,1,ne
41,manuelni_poslovi,samac,srednje,75,da,ne,nepoznato,479,9,da
41,rukovodstvo,u_braku,nepoznato,2457,da,ne,nepoznato,285,1,ne
58,rukovodstvo,u_braku,visoko,541,da,ne,mobilni,98,1,ne
33,rukovodstvo,u_braku,visoko,287,da,ne,mobilni,199,2,ne
32,rukovodstvo,u_braku,visoko,273,da,da,mobilni,97,3,ne
44,usluge,razveden(a),srednje,0,da,ne,nepoznato,389,5,ne
47,nepoznato,u_braku,nepoznato,677,ne,ne,mobilni,384,1,ne
41,samozaposlen,u_braku,osnevne,340,ne,ne,nepoznato,37,3,ne
54,tehnicar,u_braku,visoko,98,ne,ne,mobilni,420,4,ne
47,tehnicar,razveden(a),visoko,477,da,ne,fiksni,973,1,ne
32,rukovodstvo,samac,visoko,2629,ne,ne,mobilni,77,4,ne
59,sluzavka,u_braku,visoko,0,ne,da,mobilni,376,2,ne
29,tehnicar,samac,visoko,2325,ne,ne,mobilni,125,1,da
48,usluge,u_braku,srednje,-20,ne,ne,mobilni,142,2,ne
32,tehnicar,samac,srednje,230,da,ne,mobilni,442,1,da
46,rukovodstvo,razveden(a),srednje,-852,ne,da,mobilni,728,2,ne
31,manuelni_poslovi,samac,osnevne,-280,ne,ne,nepoznato,281,3,ne
53,manuelni_poslovi,u_braku,srednje,25,ne,ne,mobilni,528,2,da
34,tehnicar,samac,visoko,9851,da,ne,mobilni,128,5,ne
48,usluge,samac,nepoznato,5095,da,ne,nepoznato,71,1,ne
32,tehnicar,u_braku,srednje,687,ne,ne,mobilni,161,4,ne
31,rukovodstvo,u_braku,srednje,1368,da,ne,mobilni,129,4,ne
27,manuelni_poslovi,samac,osnevne,-179,da,ne,mobilni,54,2,ne
60,admin.,u_braku,srednje,-396,da,ne,mobilni,443,1,ne
34,manuelni_poslovi,samac,visoko,1011,da,ne,nepoznato,136,1,ne
52,samozaposlen,u_braku,srednje,9,ne,da,nepoznato,44,1,ne
48,manuelni_poslovi,u_braku,srednje,1159,da,da,mobilni,1181,9,ne
45,tehnicar,u_braku,osnevne,-322,ne,ne,nepoznato,225,2,ne
54,tehnicar,razveden(a),srednje,1114,da,ne,mobilni,81,1,ne
52,usluge,u_braku,srednje,2072,ne,ne,mobilni,224,1,ne
47,preduzetnik,u_braku,visoko,459,da,ne,mobilni,189,4,ne
54,nepoznato,u_braku,srednje,1157,ne,ne,mobilni,98,2,ne
34,manuelni_poslovi,u_braku,srednje,8309,da,da,mobilni,50,1,ne
39,tehnicar,samac,visoko,1043,ne,ne,mobilni,195,10,ne
46,tehnicar,u_braku,srednje,2098,ne,ne,mobilni,110,2,ne
26,nezaposlen,samac,srednje,461,ne,ne,mobilni,214,1,ne
37,tehnicar,samac,srednje,61,da,ne,nepoznato,182,8,ne
47,manuelni_poslovi,u_braku,srednje,1203,da,ne,mobilni,239,2,ne
35,tehnicar,u_braku,srednje,1067,ne,da,mobilni,179,6,ne
57,nezaposlen,u_braku,osnevne,0,ne,ne,nepoznato,540,1,ne
34,rukovodstvo,u_braku,visoko,1657,da,ne,mobilni,566,2,ne
47,tehnicar,u_braku,srednje,1219,ne,ne,mobilni,697,4,da
27,tehnicar,u_braku,srednje,7,da,ne,nepoznato,98,2,ne
40,manuelni_poslovi,u_braku,srednje,-839,da,da,mobilni,1018,2,da
39,tehnicar,u_braku,srednje,994,ne,ne,mobilni,221,1,ne
36,preduzetnik,u_braku,visoko,6,ne,ne,fiksni,246,1,ne
42,tehnicar,samac,srednje,0,ne,ne,mobilni,656,2,ne
23,manuelni_poslovi,samac,osnevne,8627,da,ne,nepoznato,281,1,ne
34,rukovodstvo,u_braku,visoko,133,da,ne,nepoznato,65,1,ne
34,manuelni_poslovi,u_braku,srednje,247,da,da,nepoznato,193,5,ne
49,usluge,u_braku,srednje,1114,ne,ne,mobilni,283,1,ne
57,manuelni_poslovi,u_braku,osnevne,1592,ne,da,nepoznato,78,4,ne
59,retired,u_braku,nepoznato,0,ne,ne,nepoznato,425,6,ne
57,admin.,u_braku,visoko,46,ne,ne,mobilni,238,2,ne
34,manuelni_poslovi,u_braku,srednje,1221,da,ne,mobilni,182,1,ne
61,rukovodstvo,u_braku,srednje,985,ne,ne,mobilni,998,6,da
35,manuelni_poslovi,razveden(a),srednje,0,da,ne,nepoznato,477,1,ne
42,rukovodstvo,u_braku,visoko,520,ne,ne,mobilni,158,1,ne
57,usluge,u_braku,visoko,10,ne,ne,fiksni,320,3,ne
42,manuelni_poslovi,u_braku,srednje,2157,da,ne,mobilni,149,1,ne
53,retired,u_braku,srednje,6095,da,da,mobilni,410,5,ne
63,retired,u_braku,visoko,133,da,ne,mobilni,104,2,ne
47,samozaposlen,u_braku,srednje,1121,ne,ne,nepoznato,454,6,ne
54,usluge,u_braku,srednje,88,da,ne,nepoznato,190,1,ne
45,admin.,u_braku,srednje,0,ne,ne,mobilni,145,10,ne
28,rukovodstvo,samac,visoko,-328,da,ne,fiksni,318,2,ne
58,nezaposlen,u_braku,srednje,610,da,ne,fiksni,246,2,ne
48,rukovodstvo,samac,visoko,414,ne,ne,mobilni,761,2,ne
35,rukovodstvo,razveden(a),visoko,0,da,ne,fiksni,171,1,da
37,samozaposlen,u_braku,visoko,0,ne,ne,nepoznato,143,1,ne
37,manuelni_poslovi,u_braku,srednje,685,da,ne,nepoznato,968,1,ne
37,rukovodstvo,u_braku,osnevne,22856,ne,ne,mobilni,154,1,ne
25,usluge,samac,srednje,-352,ne,ne,mobilni,246,1,ne
58,manuelni_poslovi,u_braku,srednje,602,da,ne,mobilni,201,1,ne
52,rukovodstvo,u_braku,srednje,-588,da,ne,mobilni,81,4,ne
19,student,samac,srednje,302,ne,ne,mobilni,205,1,da
59,manuelni_poslovi,u_braku,srednje,5314,da,ne,mobilni,200,3,ne
41,tehnicar,u_braku,srednje,64,da,da,nepoznato,210,2,ne
34,tehnicar,samac,visoko,632,ne,ne,mobilni,215,10,ne
35,tehnicar,samac,srednje,5731,da,ne,mobilni,164,2,ne
41,tehnicar,u_braku,srednje,902,ne,ne,nepoznato,35,6,ne
28,manuelni_poslovi,samac,srednje,6307,da,ne,nepoznato,615,1,ne
53,rukovodstvo,razveden(a),srednje,112,ne,da,mobilni,246,3,ne
35,usluge,u_braku,srednje,0,ne,da,fiksni,42,1,ne
33,admin.,samac,visoko,621,ne,ne,mobilni,217,1,ne
37,tehnicar,samac,srednje,435,da,ne,nepoznato,210,1,ne
32,tehnicar,u_braku,srednje,782,da,ne,nepoznato,116,4,ne
32,manuelni_poslovi,u_braku,srednje,478,da,ne,nepoznato,200,1,ne
54,usluge,u_braku,nepoznato,7864,da,ne,nepoznato,145,4,ne
44,manuelni_poslovi,u_braku,srednje,1910,da,ne,nepoznato,41,1,ne
36,tehnicar,razveden(a),visoko,1174,da,ne,mobilni,192,2,ne
56,admin.,u_braku,srednje,1270,da,ne,mobilni,80,2,ne
30,rukovodstvo,samac,visoko,18,ne,ne,nepoznato,121,11,ne
36,manuelni_poslovi,u_braku,srednje,141,da,ne,nepoznato,106,3,ne
43,rukovodstvo,u_braku,visoko,2886,ne,ne,mobilni,230,1,ne
40,tehnicar,u_braku,srednje,2715,da,ne,nepoznato,125,2,ne
32,tehnicar,samac,visoko,1100,da,da,mobilni,67,1,ne
34,manuelni_poslovi,u_braku,srednje,516,da,da,nepoznato,26,1,ne
37,usluge,u_braku,srednje,1,ne,ne,nepoznato,395,2,ne
28,admin.,samac,srednje,775,ne,ne,mobilni,603,2,ne
35,nepoznato,u_braku,osnevne,634,ne,ne,mobilni,185,2,ne
53,manuelni_poslovi,samac,srednje,5715,ne,ne,mobilni,287,2,ne
60,admin.,u_braku,nepoznato,1088,da,ne,mobilni,149,1,ne
40,preduzetnik,u_braku,srednje,1532,da,da,mobilni,173,7,ne
57,retired,u_braku,osnevne,75,ne,ne,mobilni,118,2,ne
29,tehnicar,samac,srednje,103,ne,ne,nepoznato,314,1,ne
44,manuelni_poslovi,u_braku,osnevne,134,da,ne,mobilni,378,1,ne
41,admin.,samac,srednje,748,ne,ne,fiksni,94,7,ne
47,tehnicar,u_braku,srednje,1990,da,da,mobilni,108,4,ne
43,tehnicar,u_braku,visoko,192,ne,ne,mobilni,203,2,ne
37,tehnicar,samac,srednje,267,ne,ne,mobilni,121,1,ne
34,tehnicar,samac,visoko,586,da,ne,nepoznato,489,2,ne
30,manuelni_poslovi,samac,srednje,648,da,da,nepoznato,287,1,ne
57,preduzetnik,razveden(a),srednje,25,da,ne,mobilni,652,1,ne
26,admin.,samac,srednje,96,da,ne,mobilni,612,2,ne
34,rukovodstvo,u_braku,visoko,1116,da,ne,mobilni,53,5,ne
46,tehnicar,razveden(a),srednje,-90,ne,da,fiksni,270,1,da
38,preduzetnik,u_braku,visoko,170,da,ne,mobilni,442,1,da
37,tehnicar,samac,srednje,3665,ne,ne,mobilni,664,3,da
28,rukovodstvo,samac,visoko,2380,ne,ne,mobilni,394,2,ne
57,manuelni_poslovi,u_braku,osnevne,179,ne,ne,nepoznato,230,3,ne
39,rukovodstvo,u_braku,visoko,763,da,ne,mobilni,877,7,da
49,usluge,u_braku,srednje,320,ne,ne,fiksni,1971,4,da
38,tehnicar,u_braku,srednje,1960,da,ne,mobilni,161,2,ne
27,manuelni_poslovi,u_braku,srednje,818,da,ne,nepoznato,188,5,ne
30,admin.,u_braku,srednje,2678,da,ne,mobilni,23,5,ne
38,admin.,u_braku,visoko,1980,ne,ne,mobilni,176,2,ne
36,rukovodstvo,u_braku,visoko,1582,ne,ne,fiksni,26,2,ne
38,retired,samac,nepoznato,62,ne,ne,nepoznato,212,1,ne
59,sluzavka,u_braku,osnevne,235,ne,ne,mobilni,119,2,ne
37,rukovodstvo,u_braku,visoko,489,da,ne,mobilni,205,5,ne
29,samozaposlen,u_braku,visoko,3931,da,ne,nepoznato,73,4,ne
43,manuelni_poslovi,u_braku,srednje,699,da,da,mobilni,1258,2,da
33,tehnicar,u_braku,srednje,58,da,ne,fiksni,57,2,ne
54,sluzavka,razveden(a),srednje,1327,ne,ne,nepoznato,115,2,ne
55,usluge,u_braku,srednje,557,ne,ne,nepoznato,58,1,ne
32,tehnicar,samac,visoko,741,da,ne,mobilni,238,1,ne
48,rukovodstvo,u_braku,osnevne,3230,da,ne,fiksni,207,3,ne
33,rukovodstvo,samac,visoko,1439,da,ne,mobilni,178,2,ne
46,admin.,u_braku,srednje,120,da,ne,nepoznato,20,11,ne
44,rukovodstvo,u_braku,visoko,1058,ne,ne,mobilni,188,3,da
47,manuelni_poslovi,u_braku,osnevne,881,da,ne,mobilni,143,1,ne
38,tehnicar,u_braku,srednje,6728,ne,ne,mobilni,232,1,da
80,retired,u_braku,srednje,462,ne,ne,mobilni,127,2,ne
40,samozaposlen,u_braku,srednje,167,da,da,mobilni,380,4,ne
43,preduzetnik,u_braku,visoko,1574,da,ne,mobilni,167,3,ne
32,tehnicar,samac,visoko,1625,ne,ne,mobilni,796,1,da
39,rukovodstvo,u_braku,visoko,562,ne,ne,mobilni,303,2,ne
33,tehnicar,u_braku,srednje,9305,da,ne,mobilni,407,2,ne
31,tehnicar,samac,srednje,35,ne,da,mobilni,229,1,ne
36,rukovodstvo,samac,visoko,0,ne,ne,mobilni,108,2,ne
35,rukovodstvo,samac,visoko,2486,da,ne,mobilni,265,1,ne
25,usluge,samac,srednje,368,ne,ne,fiksni,168,1,ne
33,rukovodstvo,samac,srednje,1558,da,ne,mobilni,97,1,ne
23,manuelni_poslovi,samac,osnevne,8627,da,ne,mobilni,169,1,ne
31,rukovodstvo,samac,visoko,2590,ne,ne,mobilni,103,2,ne
36,rukovodstvo,u_braku,visoko,0,da,da,nepoznato,599,3,ne
44,tehnicar,samac,visoko,900,da,ne,mobilni,322,2,ne
31,rukovodstvo,samac,visoko,385,da,ne,nepoznato,304,1,ne
55,manuelni_poslovi,u_braku,osnevne,1649,da,ne,mobilni,52,3,ne
51,sluzavka,razveden(a),srednje,9228,ne,ne,mobilni,655,4,da
36,admin.,u_braku,srednje,0,da,da,mobilni,101,2,ne
27,nezaposlen,samac,visoko,1,ne,ne,mobilni,65,2,ne
40,usluge,u_braku,srednje,771,da,ne,mobilni,173,4,ne
49,usluge,u_braku,srednje,280,da,ne,fiksni,162,3,ne
59,retired,u_braku,osnevne,46,ne,ne,mobilni,78,2,ne
32,rukovodstvo,u_braku,visoko,2431,da,ne,mobilni,646,5,da
42,retired,samac,visoko,308,ne,ne,mobilni,114,2,ne
35,rukovodstvo,razveden(a),visoko,160,da,ne,nepoznato,141,6,ne
29,manuelni_poslovi,samac,srednje,555,da,ne,mobilni,133,4,ne
29,tehnicar,samac,srednje,778,da,ne,nepoznato,1994,2,ne
37,manuelni_poslovi,samac,srednje,48,ne,ne,mobilni,140,2,ne
49,admin.,u_braku,osnevne,169,da,ne,mobilni,82,3,ne
51,usluge,razveden(a),srednje,12,da,ne,mobilni,150,1,ne
61,sluzavka,u_braku,osnevne,848,ne,ne,mobilni,605,1,ne
43,rukovodstvo,u_braku,srednje,481,da,ne,fiksni,164,1,ne
42,usluge,u_braku,visoko,12223,da,ne,mobilni,36,1,ne
24,manuelni_poslovi,u_braku,srednje,-254,da,da,nepoznato,290,2,ne
46,samozaposlen,u_braku,visoko,1148,ne,ne,fiksni,104,2,ne
23,admin.,samac,srednje,5,ne,ne,nepoznato,413,1,ne
26,usluge,samac,srednje,50,da,ne,mobilni,153,1,ne
43,manuelni_poslovi,razveden(a),osnevne,92,da,ne,nepoznato,237,2,ne
35,tehnicar,samac,visoko,470,da,ne,mobilni,743,13,da
38,tehnicar,u_braku,srednje,0,ne,ne,mobilni,82,4,ne
56,nezaposlen,razveden(a),osnevne,109,ne,ne,mobilni,924,4,ne
31,usluge,u_braku,srednje,440,da,ne,nepoznato,117,3,ne
32,rukovodstvo,samac,visoko,0,ne,ne,mobilni,550,4,da
28,usluge,samac,srednje,2685,ne,da,nepoznato,5,1,ne
26,admin.,razveden(a),srednje,-3,da,ne,nepoznato,181,5,ne
49,rukovodstvo,u_braku,visoko,7007,ne,ne,mobilni,325,2,ne
33,admin.,u_braku,srednje,220,da,ne,nepoznato,345,1,ne
80,retired,u_braku,osnevne,1548,ne,ne,mobilni,331,2,ne
40,manuelni_poslovi,u_braku,srednje,326,da,da,mobilni,112,1,ne
42,tehnicar,razveden(a),srednje,0,da,ne,nepoznato,115,6,ne
46,manuelni_poslovi,u_braku,srednje,123,ne,ne,mobilni,381,3,ne
32,rukovodstvo,samac,visoko,697,ne,ne,mobilni,119,1,ne
37,usluge,samac,visoko,223,da,ne,nepoznato,25,1,ne
32,student,u_braku,srednje,1694,da,ne,mobilni,929,1,ne
53,rukovodstvo,u_braku,visoko,4446,da,ne,nepoznato,429,1,ne
39,rukovodstvo,u_braku,visoko,894,da,ne,mobilni,491,1,ne
31,tehnicar,razveden(a),srednje,202,da,ne,mobilni,146,1,ne
34,rukovodstvo,samac,visoko,0,ne,ne,mobilni,191,2,ne
44,tehnicar,u_braku,visoko,1707,ne,ne,mobilni,406,3,ne
35,tehnicar,u_braku,srednje,13658,da,ne,fiksni,220,2,ne
39,admin.,u_braku,srednje,406,ne,ne,mobilni,253,5,ne
55,usluge,u_braku,srednje,96,ne,ne,fiksni,340,2,ne
34,sluzavka,u_braku,srednje,0,da,ne,nepoznato,154,1,da
39,tehnicar,u_braku,visoko,-276,ne,da,mobilni,121,4,ne
58,retired,u_braku,srednje,413,ne,ne,mobilni,104,5,ne
37,manuelni_poslovi,u_braku,osnevne,655,da,ne,mobilni,127,2,ne
56,retired,razveden(a),osnevne,694,ne,ne,mobilni,144,1,da
32,admin.,samac,srednje,10218,da,ne,mobilni,149,2,ne
41,tehnicar,samac,visoko,1646,da,ne,mobilni,261,1,da
29,admin.,samac,visoko,14,ne,ne,mobilni,87,1,ne
44,rukovodstvo,u_braku,visoko,7635,ne,ne,mobilni,719,5,ne
24,manuelni_poslovi,u_braku,srednje,9,da,ne,nepoznato,292,7,ne
43,rukovodstvo,samac,srednje,1029,da,ne,nepoznato,145,1,ne
26,admin.,u_braku,visoko,2855,ne,ne,mobilni,52,3,ne
39,admin.,u_braku,srednje,260,da,ne,mobilni,146,1,ne
49,manuelni_poslovi,u_braku,srednje,2039,da,ne,mobilni,451,1,da
52,manuelni_poslovi,razveden(a),osnevne,-97,da,da,nepoznato,167,4,ne
33,manuelni_poslovi,u_braku,visoko,1465,ne,ne,mobilni,98,4,ne
30,manuelni_poslovi,u_braku,srednje,125,da,ne,nepoznato,238,2,ne
32,tehnicar,samac,visoko,930,ne,ne,mobilni,85,7,ne
27,rukovodstvo,samac,visoko,0,da,ne,mobilni,323,4,ne
58,manuelni_poslovi,u_braku,osnevne,73,ne,ne,nepoznato,116,1,ne
46,retired,u_braku,osnevne,-35,da,ne,mobilni,304,3,ne
28,rukovodstvo,samac,visoko,1351,ne,ne,mobilni,267,1,ne
39,usluge,u_braku,osnevne,1601,da,ne,nepoznato,201,2,ne
41,usluge,u_braku,nepoznato,88,da,ne,mobilni,105,1,ne
38,usluge,u_braku,srednje,435,da,ne,nepoznato,193,2,ne
50,nezaposlen,razveden(a),srednje,717,da,ne,mobilni,113,1,ne
56,usluge,u_braku,srednje,705,da,ne,nepoznato,151,2,ne
34,tehnicar,u_braku,srednje,1553,ne,ne,mobilni,200,2,ne
33,manuelni_poslovi,razveden(a),srednje,-131,da,ne,nepoznato,145,1,ne
61,tehnicar,u_braku,srednje,1191,ne,ne,mobilni,214,4,da
36,admin.,samac,srednje,47,ne,da,mobilni,36,6,ne
34,tehnicar,u_braku,visoko,544,da,da,mobilni,58,2,ne
36,manuelni_poslovi,u_braku,srednje,688,da,ne,nepoznato,174,2,ne
45,rukovodstvo,u_braku,visoko,242,ne,ne,mobilni,587,1,da
27,student,samac,visoko,118,ne,ne,mobilni,112,1,ne
45,admin.,u_braku,srednje,-388,da,ne,mobilni,175,2,ne
40,samozaposlen,u_braku,visoko,1603,ne,ne,nepoznato,279,1,ne
36,rukovodstvo,samac,srednje,1511,da,ne,mobilni,270,1,da
46,manuelni_poslovi,u_braku,osnevne,147,da,ne,mobilni,116,2,ne
37,preduzetnik,u_braku,visoko,836,da,ne,nepoznato,129,2,ne
36,tehnicar,u_braku,srednje,55,da,ne,mobilni,38,2,ne
37,admin.,u_braku,srednje,1123,ne,da,nepoznato,138,1,ne
22,student,samac,visoko,691,ne,ne,mobilni,338,1,da
51,usluge,u_braku,srednje,0,ne,da,nepoznato,565,3,ne
49,tehnicar,u_braku,srednje,12531,ne,ne,mobilni,77,8,ne
35,rukovodstvo,u_braku,visoko,552,da,da,mobilni,314,2,ne
50,sluzavka,u_braku,osnevne,0,ne,ne,nepoznato,179,2,ne
31,usluge,u_braku,visoko,309,da,da,nepoznato,294,1,ne
47,usluge,samac,srednje,33,da,ne,mobilni,298,1,ne
59,manuelni_poslovi,u_braku,srednje,681,da,ne,fiksni,427,2,ne
32,manuelni_poslovi,u_braku,srednje,1787,da,ne,mobilni,87,4,ne
71,retired,u_braku,visoko,14220,da,ne,mobilni,397,1,da
31,rukovodstvo,samac,visoko,12569,ne,ne,mobilni,344,1,da
41,manuelni_poslovi,u_braku,osnevne,4,ne,ne,mobilni,74,5,ne
35,manuelni_poslovi,u_braku,osnevne,3587,da,ne,nepoznato,148,4,ne
36,rukovodstvo,u_braku,visoko,254,ne,ne,nepoznato,161,3,ne
46,manuelni_poslovi,razveden(a),osnevne,1712,ne,ne,nepoznato,110,1,ne
46,manuelni_poslovi,u_braku,srednje,4855,da,ne,mobilni,1529,1,ne
47,tehnicar,u_braku,visoko,2408,ne,ne,mobilni,236,1,ne
35,rukovodstvo,samac,visoko,252,da,ne,mobilni,89,2,ne
37,manuelni_poslovi,u_braku,srednje,346,da,ne,mobilni,390,1,ne
56,admin.,u_braku,srednje,45,ne,ne,nepoznato,1467,1,da
46,admin.,u_braku,srednje,556,da,da,nepoznato,646,3,da
44,rukovodstvo,razveden(a),visoko,-710,da,ne,mobilni,183,1,ne
48,tehnicar,samac,visoko,-551,da,ne,mobilni,168,2,ne
28,manuelni_poslovi,samac,srednje,56,da,ne,nepoznato,66,1,ne
38,preduzetnik,u_braku,visoko,1514,ne,da,mobilni,160,3,ne
34,rukovodstvo,samac,visoko,178,da,ne,mobilni,14,2,ne
56,tehnicar,u_braku,srednje,359,da,ne,nepoznato,220,4,ne
55,retired,razveden(a),srednje,1580,ne,da,nepoznato,1007,1,da
44,manuelni_poslovi,razveden(a),srednje,221,ne,ne,mobilni,149,13,ne
38,tehnicar,u_braku,visoko,1161,da,ne,nepoznato,665,1,ne
53,retired,u_braku,srednje,1278,da,ne,fiksni,174,3,ne
41,admin.,samac,visoko,982,ne,ne,mobilni,105,1,ne
34,tehnicar,samac,srednje,16,ne,ne,mobilni,990,1,da
34,rukovodstvo,samac,visoko,1,ne,ne,mobilni,582,1,ne
35,usluge,u_braku,srednje,128,da,ne,mobilni,136,1,ne
38,preduzetnik,samac,srednje,2543,ne,ne,mobilni,223,1,da
42,preduzetnik,u_braku,visoko,42045,ne,ne,mobilni,205,2,ne
56,manuelni_poslovi,u_braku,osnevne,828,da,ne,mobilni,214,1,ne
37,rukovodstvo,razveden(a),visoko,0,da,ne,mobilni,217,6,ne
47,sluzavka,u_braku,srednje,3940,da,ne,mobilni,171,2,ne
29,manuelni_poslovi,u_braku,srednje,125,da,ne,nepoznato,50,1,ne
41,rukovodstvo,u_braku,visoko,140,da,ne,nepoznato,65,3,ne
43,tehnicar,samac,srednje,593,da,ne,nepoznato,55,1,ne
38,samozaposlen,u_braku,srednje,746,ne,ne,nepoznato,256,3,ne
31,tehnicar,u_braku,srednje,589,da,da,nepoznato,151,1,ne
32,rukovodstvo,samac,visoko,2343,ne,ne,mobilni,226,1,ne
40,rukovodstvo,u_braku,visoko,294,da,ne,mobilni,97,5,ne
45,admin.,u_braku,srednje,644,ne,da,fiksni,92,1,ne
43,rukovodstvo,u_braku,srednje,-26,da,ne,nepoznato,343,1,ne
27,usluge,samac,srednje,3354,da,ne,mobilni,493,5,ne
33,rukovodstvo,samac,visoko,23,ne,ne,mobilni,216,3,ne
37,admin.,u_braku,srednje,7,da,ne,mobilni,224,7,ne
60,admin.,u_braku,srednje,3735,ne,ne,mobilni,190,1,da
51,samozaposlen,u_braku,nepoznato,2094,ne,ne,mobilni,458,6,da
44,manuelni_poslovi,u_braku,srednje,508,da,ne,mobilni,222,1,ne
48,rukovodstvo,u_braku,nepoznato,0,da,ne,mobilni,612,1,ne
57,manuelni_poslovi,u_braku,osnevne,93,da,ne,fiksni,137,1,ne
29,tehnicar,samac,visoko,0,da,ne,nepoznato,104,2,ne
50,usluge,u_braku,srednje,26394,ne,ne,mobilni,206,4,ne
36,usluge,u_braku,srednje,-11,da,ne,mobilni,172,28,ne
49,tehnicar,u_braku,visoko,523,da,ne,mobilni,152,2,da
49,tehnicar,u_braku,srednje,-74,da,ne,mobilni,114,1,ne
35,rukovodstvo,u_braku,visoko,0,ne,ne,mobilni,89,1,ne
39,tehnicar,samac,srednje,122,da,ne,nepoznato,158,1,ne
34,manuelni_poslovi,u_braku,osnevne,351,ne,da,mobilni,326,11,ne
57,samozaposlen,u_braku,srednje,35,ne,da,nepoznato,215,3,ne
37,tehnicar,razveden(a),srednje,2610,da,ne,mobilni,53,1,ne
25,usluge,samac,srednje,64,ne,ne,mobilni,71,11,ne
43,manuelni_poslovi,u_braku,osnevne,60,ne,ne,mobilni,487,2,ne
37,manuelni_poslovi,u_braku,srednje,342,da,ne,mobilni,340,2,ne
36,manuelni_poslovi,samac,visoko,1830,ne,ne,mobilni,183,1,ne
49,rukovodstvo,razveden(a),visoko,1904,ne,da,mobilni,131,2,ne
38,rukovodstvo,samac,visoko,16957,da,ne,fiksni,208,1,ne
39,rukovodstvo,razveden(a),visoko,26,ne,ne,nepoznato,311,5,ne
40,rukovodstvo,u_braku,visoko,0,ne,ne,mobilni,147,1,da
34,admin.,u_braku,srednje,79,da,ne,nepoznato,83,1,ne
39,manuelni_poslovi,u_braku,osnevne,2303,da,ne,nepoznato,775,3,da
53,manuelni_poslovi,u_braku,srednje,65,ne,ne,mobilni,25,18,ne
44,rukovodstvo,u_braku,visoko,332,da,ne,mobilni,497,5,ne
32,tehnicar,razveden(a),srednje,-399,da,ne,nepoznato,180,1,ne
50,tehnicar,razveden(a),srednje,-54,da,da,mobilni,698,2,da
